policyId,Gender,policyHolderAge,hasCanadianDrivingLicense,territory,hasAutoInsurance,hadVehicleClaimInPast,homeInsurancePremium,saleChannel,isOwner,rentedVehicle,hasMortgage,nbWeeksInsured,vehicleStatus
347417,Female,23,1,25,1,No,1274,152,0,1,NA,33,New vehicle
347427,Female,26,1,45,0,Yes,1449,152,1,1,1,23,New vehicle
347431,Female,20,1,50,1,No,822,152,0,0,NA,35,New vehicle
347438,Female,72,1,25,0,Yes,1271,26,1,1,1,5,Old vehicle
347444,Female,23,1,42,1,No,755,152,0,0,NA,1,New vehicle
347445,Female,29,1,17,1,No,1163,152,0,0,NA,37,New vehicle
347450,Female,41,1,25,0,Yes,1836,26,1,0,1,11,Recent vehicle
347452,Female,25,1,21,0,Yes,1134,152,0,1,NA,22,New vehicle
347460,Male,31,1,23,1,No,878,152,0,1,NA,19,New vehicle
347461,Female,18,1,45,0,Yes,1440,160,0,0,NA,9,New vehicle
347470,Male,32,1,25,0,Yes,88,158,0,1,NA,43,Recent vehicle
347480,Male,18,1,25,0,Yes,1792,124,0,0,NA,41,New vehicle
347492,Male,29,1,7,0,Yes,2259,124,0,1,NA,1,New vehicle
347505,Female,28,1,32,0,Yes,88,163,0,1,NA,7,New vehicle
347506,Female,26,1,6,0,Yes,1364,152,1,1,1,41,New vehicle
347553,Female,36,1,25,0,Yes,988,124,1,1,1,9,Recent vehicle
347558,Female,50,1,17,1,No,1038,163,1,1,0,21,Recent vehicle
347565,Male,22,1,31,1,No,962,152,0,0,NA,24,New vehicle
347580,Female,67,1,14,0,Yes,1557,26,0,0,NA,28,Recent vehicle
347605,Male,20,1,20,1,No,972,152,0,0,NA,29,New vehicle
347621,Female,29,1,40,1,No,905,152,0,1,NA,17,New vehicle
347654,Female,29,1,50,1,No,1282,152,1,1,1,20,New vehicle
347669,Female,30,1,7,1,No,1303,152,1,0,1,23,New vehicle
347672,Male,27,1,6,0,Yes,899,152,0,0,NA,11,New vehicle
347677,Male,49,1,20,1,Yes,1134,124,1,0,1,23,Recent vehicle
347680,Male,50,1,24,0,Yes,911,124,1,0,1,29,Recent vehicle
347714,Male,20,1,7,1,No,852,152,1,1,1,31,New vehicle
347717,Male,51,1,25,0,Yes,1578,26,0,1,NA,13,Recent vehicle
347719,Male,49,1,49,0,Yes,790,124,0,0,NA,45,Recent vehicle
347720,Female,67,1,25,0,Yes,1274,55,0,0,NA,33,Recent vehicle
347723,Female,23,1,21,0,Yes,816,152,0,1,NA,35,New vehicle
347734,Male,73,1,18,0,No,88,26,0,1,NA,8,Recent vehicle
347735,Female,25,1,16,1,No,1117,152,0,0,NA,21,New vehicle
347740,Female,19,1,45,1,No,1799,160,0,1,NA,3,New vehicle
347750,Male,72,0,45,0,Yes,1336,124,0,0,NA,19,Old vehicle
347753,Male,59,1,7,1,No,1381,124,0,0,NA,17,Recent vehicle
347773,Male,42,1,25,0,Yes,1587,124,0,0,NA,37,Recent vehicle
347780,Female,30,1,6,1,No,1295,152,0,0,NA,35,New vehicle
347802,Female,26,1,18,1,No,88,160,0,1,NA,14,New vehicle
347818,Male,26,1,3,1,No,994,152,0,1,NA,5,New vehicle
347821,Male,20,1,50,1,No,1285,152,1,0,1,15,New vehicle
347830,Female,48,1,45,1,No,1549,7,0,1,NA,28,Recent vehicle
347851,Male,65,1,6,0,Yes,1275,124,0,0,NA,40,Recent vehicle
347852,Male,52,1,7,1,No,961,124,1,1,1,39,Recent vehicle
347861,Female,30,1,39,1,No,936,152,0,1,NA,11,New vehicle
347865,Male,48,1,7,0,Yes,833,26,0,0,NA,6,Recent vehicle
347869,Male,34,1,8,1,No,88,107,0,1,NA,14,Recent vehicle
347877,Female,27,1,14,0,No,779,152,0,1,NA,3,New vehicle
347890,Male,19,1,23,1,Yes,88,160,1,0,1,21,New vehicle
347907,Female,53,1,51,0,No,891,26,0,0,NA,28,Recent vehicle
347921,Male,53,1,45,0,Yes,907,26,0,1,NA,33,Recent vehicle
347924,Female,34,1,7,0,Yes,88,156,0,1,NA,11,Recent vehicle
347932,Male,50,1,11,0,Yes,933,124,1,0,0,35,Recent vehicle
347936,Female,26,1,42,0,Yes,1174,152,0,0,NA,26,New vehicle
347948,Female,53,1,12,0,Yes,1178,12,0,0,NA,27,Recent vehicle
347957,Male,54,1,50,1,No,696,26,0,1,NA,1,Recent vehicle
347958,Female,59,1,7,0,Yes,744,124,1,1,1,11,Recent vehicle
347960,Male,45,1,17,1,No,1132,124,1,0,1,40,Recent vehicle
347963,Female,32,1,23,1,No,859,152,1,0,1,39,New vehicle
347967,Female,22,1,3,1,No,975,153,1,0,1,26,New vehicle
347968,Male,28,1,17,1,Yes,1076,152,1,0,1,12,New vehicle
347979,Male,49,1,50,0,Yes,1355,124,0,0,NA,40,Old vehicle
347983,Male,39,1,38,1,No,88,124,1,0,1,41,Recent vehicle
347991,Male,24,1,45,1,No,1261,26,0,0,NA,7,Recent vehicle
348001,Female,24,1,25,0,Yes,1396,156,0,1,NA,35,Recent vehicle
348019,Female,26,1,45,0,No,1998,26,1,1,1,38,New vehicle
348030,Female,63,1,25,1,No,1011,122,0,0,NA,22,Recent vehicle
348038,Male,57,1,25,0,Yes,1208,26,0,0,NA,42,Recent vehicle
348040,Female,27,1,42,0,No,1162,152,1,1,1,19,New vehicle
348048,Male,44,1,38,0,Yes,1514,124,1,0,1,30,Recent vehicle
348067,Female,21,1,23,1,No,948,152,1,1,1,14,New vehicle
348070,Female,26,1,3,0,Yes,1664,152,1,0,0,6,New vehicle
348080,Male,55,1,45,1,No,1576,26,1,0,1,10,Recent vehicle
348103,Male,20,1,7,1,No,1010,152,0,1,NA,25,New vehicle
348106,Male,38,1,25,1,No,1565,26,1,0,1,32,Recent vehicle
348118,Male,29,1,24,1,No,720,152,1,1,0,40,New vehicle
348120,Male,65,1,25,0,Yes,915,26,0,1,NA,38,Recent vehicle
348126,Female,27,1,8,0,No,804,152,0,0,NA,9,New vehicle
348137,Female,24,1,36,1,No,1172,152,0,0,NA,5,New vehicle
348140,Female,46,1,23,0,Yes,955,124,1,0,1,32,Recent vehicle
348154,Female,19,1,35,1,No,1134,152,0,1,NA,23,New vehicle
348158,Female,27,1,35,1,No,1325,152,0,1,NA,38,New vehicle
348172,Male,69,1,25,1,No,931,26,1,0,1,21,Recent vehicle
348180,Male,31,1,18,1,No,1552,152,0,0,NA,7,New vehicle
348211,Male,49,1,25,0,Yes,1881,124,0,0,NA,17,Old vehicle
348214,Female,46,1,46,0,Yes,1637,26,1,1,0,14,Recent vehicle
348224,Male,50,1,39,0,Yes,88,157,0,1,NA,5,Recent vehicle
348239,Male,70,1,15,0,Yes,1020,3,0,1,NA,3,Recent vehicle
348249,Male,71,1,48,0,No,88,1,0,1,NA,24,New vehicle
348262,Male,24,1,25,0,Yes,795,152,1,1,1,3,New vehicle
348277,Female,67,1,25,0,Yes,2699,26,0,0,NA,37,Recent vehicle
348293,Male,43,1,38,0,Yes,1005,154,0,1,NA,34,Recent vehicle
348295,Male,45,1,25,0,Yes,1023,124,1,0,1,32,Old vehicle
348310,Male,47,1,25,0,No,1112,122,0,0,NA,41,Recent vehicle
348313,Male,68,1,25,0,Yes,1082,122,0,1,NA,11,Recent vehicle
348317,Female,37,1,7,0,Yes,1142,26,0,0,NA,12,Recent vehicle
348348,Male,34,1,25,0,Yes,1417,122,0,1,NA,10,Old vehicle
348353,Male,20,1,45,1,No,1110,152,0,1,NA,11,New vehicle
348367,Female,69,1,25,0,Yes,1401,122,0,1,NA,29,Recent vehicle
348371,Female,81,1,25,0,Yes,1109,26,0,1,NA,36,Recent vehicle
348372,Female,21,1,21,1,No,1157,152,0,0,NA,21,New vehicle
348382,Male,28,1,47,1,No,1142,152,0,0,NA,23,New vehicle
348400,Male,59,1,25,1,Yes,1542,26,0,1,NA,22,Recent vehicle
348404,Female,35,1,42,0,Yes,855,124,1,0,1,8,Recent vehicle
348417,Male,21,1,30,0,Yes,785,152,0,1,NA,8,New vehicle
348443,Male,35,1,4,0,Yes,852,154,0,1,NA,38,Recent vehicle
348461,Male,72,1,45,0,No,1479,124,0,1,NA,10,Recent vehicle
348468,Female,21,1,42,1,No,851,152,0,0,NA,12,New vehicle
348469,Male,42,1,24,0,Yes,922,124,0,0,NA,26,Recent vehicle
348471,Male,26,1,21,0,Yes,88,124,1,1,1,5,New vehicle
348505,Female,30,1,21,1,No,1005,152,0,1,NA,22,New vehicle
348506,Female,37,1,27,0,Yes,1202,124,0,1,NA,35,Recent vehicle
348509,Male,20,1,20,1,No,1070,152,0,1,NA,33,New vehicle
348511,Male,63,1,25,1,No,1211,125,0,0,NA,20,Recent vehicle
348531,Male,23,1,24,1,No,88,152,0,0,NA,4,New vehicle
348534,Male,45,1,7,0,Yes,88,26,0,0,NA,36,Recent vehicle
348537,Female,65,1,20,0,Yes,1540,124,0,0,NA,26,Recent vehicle
348543,Female,26,1,50,1,No,88,26,1,0,0,6,New vehicle
348558,Male,21,1,45,1,No,1685,152,0,1,NA,2,New vehicle
348567,Female,59,1,38,0,No,2631,124,1,0,1,21,Recent vehicle
348568,Female,72,1,12,0,Yes,725,26,0,1,NA,32,Recent vehicle
348590,Female,50,1,36,1,No,1233,124,1,0,1,29,Recent vehicle
348598,Female,39,1,25,0,Yes,1308,26,0,1,NA,9,Recent vehicle
348621,Female,58,1,12,0,Yes,1035,26,1,0,0,1,Recent vehicle
348629,Male,37,1,25,0,Yes,1318,13,0,0,NA,33,Recent vehicle
348634,Female,44,1,47,0,Yes,930,26,1,1,1,36,Recent vehicle
348647,Male,33,1,32,0,Yes,975,124,1,0,1,32,Recent vehicle
348651,Female,25,1,45,0,Yes,957,160,0,1,NA,7,New vehicle
348656,Male,30,1,25,0,No,942,124,0,0,NA,26,Recent vehicle
348665,Female,66,1,23,0,Yes,1582,122,1,0,1,22,Recent vehicle
348667,Female,39,1,25,0,Yes,1654,26,0,1,NA,29,Recent vehicle
348671,Male,28,1,6,1,No,1461,152,0,0,NA,25,New vehicle
348685,Female,19,1,29,0,Yes,934,160,1,0,1,25,New vehicle
348702,Female,32,1,45,1,No,1775,152,1,0,1,39,New vehicle
348704,Female,33,1,38,1,No,945,152,1,0,1,20,Recent vehicle
348717,Male,27,1,45,1,No,1114,152,1,0,1,9,New vehicle
348724,Male,49,1,22,0,Yes,88,124,0,1,NA,21,Recent vehicle
348732,Male,52,1,25,0,Yes,2000,124,1,0,1,16,Recent vehicle
348738,Female,28,1,37,0,Yes,733,152,0,1,NA,44,New vehicle
348741,Female,45,1,50,1,No,88,26,0,1,NA,16,Recent vehicle
348745,Female,34,1,7,1,No,920,26,0,0,NA,19,Recent vehicle
348754,Female,28,1,45,1,No,1236,152,0,0,NA,25,New vehicle
348761,Male,45,1,25,1,No,88,152,1,1,1,15,Recent vehicle
348785,Female,48,1,51,0,Yes,914,26,0,0,NA,20,Recent vehicle
348787,Female,18,1,25,1,No,2937,152,0,0,NA,11,New vehicle
348791,Female,47,1,25,0,Yes,88,26,0,0,NA,35,Recent vehicle
348803,Female,24,1,8,1,No,88,152,0,0,NA,3,New vehicle
348828,Male,23,1,3,1,No,901,152,0,0,NA,27,New vehicle
348841,Male,29,1,3,1,No,1117,152,1,1,1,19,New vehicle
348844,Male,51,1,25,0,Yes,1190,25,0,0,NA,34,Recent vehicle
348855,Female,26,1,45,1,No,754,160,0,1,NA,6,New vehicle
348863,Male,36,1,10,1,No,1002,152,0,1,NA,42,Recent vehicle
348867,Female,25,1,35,1,No,1475,152,0,1,NA,23,New vehicle
348868,Female,60,1,25,0,Yes,1309,124,0,0,NA,28,Recent vehicle
348876,Female,33,1,24,1,No,886,124,0,0,NA,28,Recent vehicle
348891,Female,26,1,3,1,No,1653,152,0,1,NA,10,New vehicle
348895,Male,27,1,17,0,Yes,995,152,0,1,NA,21,New vehicle
348899,Female,71,1,45,0,No,88,30,0,1,NA,4,Recent vehicle
348921,Male,46,1,25,0,Yes,1792,26,0,1,NA,8,Recent vehicle
348922,Female,24,1,38,1,No,1131,152,0,0,NA,39,New vehicle
348924,Male,27,1,38,1,No,1074,152,0,0,NA,14,New vehicle
348937,Male,41,1,25,0,Yes,1057,26,0,0,NA,16,Recent vehicle
348939,Male,57,1,25,0,No,1382,124,0,0,NA,8,Recent vehicle
348947,Female,29,1,10,1,No,1217,26,0,1,NA,27,Recent vehicle
348956,Female,42,1,6,1,No,1577,124,1,0,1,3,Recent vehicle
348957,Male,58,1,25,0,Yes,1429,124,0,1,NA,24,Recent vehicle
348962,Male,43,1,42,0,Yes,88,154,0,1,NA,44,Recent vehicle
348980,Female,21,1,20,1,No,88,152,0,1,NA,30,New vehicle
348987,Female,24,1,51,1,No,872,152,0,1,NA,4,New vehicle
348992,Male,21,1,47,0,Yes,738,152,1,1,1,9,New vehicle
349035,Female,28,1,25,0,Yes,1485,124,0,0,NA,31,Recent vehicle
349036,Male,66,1,25,1,No,2015,26,1,0,1,45,Recent vehicle
349054,Female,34,1,47,1,No,798,151,0,1,NA,24,New vehicle
349069,Male,74,1,25,0,Yes,753,25,1,0,1,33,Recent vehicle
349083,Female,42,1,7,0,Yes,1050,154,0,0,NA,26,Recent vehicle
349097,Female,32,1,7,1,No,1230,151,1,0,1,32,New vehicle
349109,Male,46,1,20,0,Yes,1531,138,0,1,NA,11,Recent vehicle
349119,Female,42,1,3,0,Yes,1435,8,0,1,NA,31,Recent vehicle
349122,Male,59,1,17,0,Yes,921,154,0,0,NA,12,Recent vehicle
349123,Female,33,1,12,0,Yes,88,124,1,1,1,13,Recent vehicle
349127,Male,40,1,38,1,Yes,1144,124,0,0,NA,26,Recent vehicle
349140,Male,73,1,6,0,Yes,967,124,0,1,NA,35,Recent vehicle
349162,Female,33,1,25,0,Yes,1319,124,0,1,NA,16,New vehicle
349163,Male,23,1,45,1,No,1246,152,0,1,NA,27,New vehicle
349175,Male,56,1,14,0,Yes,1508,124,1,1,1,17,Recent vehicle
349180,Male,37,1,18,1,No,1029,26,0,0,NA,2,Recent vehicle
349191,Female,23,1,7,0,Yes,1013,160,0,1,NA,24,New vehicle
349193,Male,33,1,7,0,Yes,772,124,1,1,0,40,Recent vehicle
349214,Male,59,1,40,1,No,598,124,1,1,1,15,Recent vehicle
349253,Male,49,1,25,0,Yes,1041,124,0,1,NA,15,Recent vehicle
349274,Female,20,1,39,1,No,1436,152,1,0,1,16,New vehicle
349285,Male,29,1,25,1,No,2440,152,0,1,NA,35,New vehicle
349308,Male,24,1,12,1,No,853,152,0,1,NA,1,New vehicle
349323,Male,43,1,25,0,Yes,1388,26,0,1,NA,4,Recent vehicle
349325,Male,38,1,25,0,Yes,1144,111,0,1,NA,18,Recent vehicle
349327,Male,32,1,25,0,Yes,88,124,0,1,NA,17,Recent vehicle
349329,Female,48,1,12,1,No,845,152,1,1,1,35,Recent vehicle
349334,Male,62,1,50,0,Yes,1038,26,1,0,0,19,Old vehicle
349368,Male,42,1,25,0,Yes,1487,124,0,0,NA,19,Recent vehicle
349369,Male,44,1,25,0,Yes,1979,26,0,1,NA,38,Recent vehicle
349384,Male,46,1,12,0,Yes,860,124,0,1,NA,40,Recent vehicle
349394,Female,21,1,43,0,Yes,1463,152,0,0,NA,44,New vehicle
349402,Male,45,1,3,0,Yes,1116,152,0,1,NA,13,Recent vehicle
349410,Female,21,1,42,1,No,1017,152,0,1,NA,14,New vehicle
349412,Male,41,1,5,1,No,88,124,0,0,NA,0,Recent vehicle
349413,Male,40,1,7,0,No,699,152,1,0,1,8,Recent vehicle
349433,Female,67,1,23,0,No,88,156,1,0,1,40,Recent vehicle
349437,Male,27,1,35,1,No,765,152,1,1,1,16,New vehicle
349455,Female,38,1,25,1,Yes,88,163,0,0,NA,24,Recent vehicle
349457,Female,23,1,12,1,No,993,152,1,0,1,26,New vehicle
349465,Male,23,1,19,0,Yes,1132,152,1,0,1,7,New vehicle
349468,Male,52,1,12,0,Yes,980,26,0,1,NA,4,Recent vehicle
349473,Male,48,1,12,0,Yes,1015,124,1,1,1,22,Recent vehicle
349475,Male,37,1,25,1,No,1445,152,0,0,NA,18,Recent vehicle
349482,Male,37,1,38,1,No,88,152,0,0,NA,44,Recent vehicle
349488,Female,36,1,18,1,No,1288,152,0,1,NA,9,New vehicle
349491,Female,27,1,47,1,No,996,152,0,1,NA,17,New vehicle
349492,Female,34,1,38,0,Yes,795,124,0,1,NA,12,Recent vehicle
349494,Female,27,1,25,1,No,1547,152,0,1,NA,17,New vehicle
349497,Male,28,1,45,0,Yes,1063,152,0,1,NA,26,New vehicle
349501,Female,27,1,12,1,No,1310,152,0,1,NA,31,New vehicle
349516,Female,29,1,47,1,No,855,152,0,1,NA,36,New vehicle
349526,Male,47,1,45,0,Yes,1264,7,0,0,NA,35,Recent vehicle
349540,Male,21,1,25,1,No,878,152,1,0,1,23,New vehicle
349545,Male,19,1,45,1,No,1493,160,0,0,NA,43,New vehicle
349568,Male,28,1,38,1,No,1206,151,1,0,1,26,New vehicle
349573,Male,19,1,25,0,Yes,88,156,0,0,NA,35,New vehicle
349580,Female,51,1,46,0,Yes,88,156,0,1,NA,25,Recent vehicle
349590,Female,18,1,42,1,No,1065,152,0,1,NA,7,New vehicle
349594,Female,23,1,47,1,No,970,152,0,1,NA,6,New vehicle
349595,Female,27,1,12,1,No,1262,152,0,0,NA,32,New vehicle
349600,Female,24,1,29,1,No,950,152,0,1,NA,13,New vehicle
349604,Female,76,1,25,0,Yes,792,122,0,0,NA,7,Recent vehicle
349612,Female,40,1,25,0,No,88,124,0,0,NA,33,Recent vehicle
349615,Female,21,1,27,1,No,827,152,0,1,NA,6,New vehicle
349618,Female,79,1,25,0,Yes,2657,26,1,0,1,20,Recent vehicle
349625,Male,24,1,42,0,Yes,1068,124,0,1,NA,13,Recent vehicle
349626,Male,34,1,25,0,Yes,1316,124,1,0,1,29,Recent vehicle
349627,Male,21,1,45,1,Yes,991,152,1,0,1,18,New vehicle
349630,Female,43,1,45,0,Yes,1207,26,0,0,NA,19,Old vehicle
349632,Male,46,1,18,0,No,88,124,0,1,NA,12,Recent vehicle
349634,Male,26,1,38,0,Yes,1274,151,1,0,1,31,New vehicle
349649,Female,26,1,25,1,Yes,1282,152,0,1,NA,33,New vehicle
349667,Female,64,1,25,0,Yes,942,26,0,1,NA,35,Recent vehicle
349674,Female,36,1,10,1,No,1090,124,0,0,NA,29,Recent vehicle
349699,Female,19,1,42,1,No,1273,152,0,0,NA,15,New vehicle
349702,Female,28,1,12,1,No,791,152,0,1,NA,9,New vehicle
349718,Female,67,1,25,0,Yes,3072,124,0,1,NA,1,Recent vehicle
349719,Female,53,1,25,0,Yes,1875,26,1,1,1,10,Recent vehicle
349723,Male,35,1,25,0,Yes,88,124,1,1,1,34,Recent vehicle
349739,Male,50,1,45,0,Yes,1191,7,0,0,NA,14,Recent vehicle
349754,Male,24,1,42,0,Yes,1340,152,1,1,0,18,New vehicle
349758,Male,49,1,3,1,Yes,1570,26,1,1,1,19,Recent vehicle
349770,Male,50,1,53,0,Yes,88,124,0,1,NA,41,Old vehicle
349781,Male,72,1,35,0,Yes,1261,124,0,0,NA,18,Recent vehicle
349782,Female,28,1,47,1,No,1035,152,0,0,NA,40,New vehicle
349792,Female,29,1,38,1,No,1006,152,1,0,1,36,New vehicle
349816,Female,38,1,25,0,Yes,1714,26,1,1,1,8,Recent vehicle
349829,Male,20,1,17,1,No,1192,152,0,0,NA,4,New vehicle
349831,Male,18,1,42,1,No,1009,160,0,1,NA,27,New vehicle
349833,Male,48,1,45,0,Yes,975,26,0,0,NA,27,Recent vehicle
349861,Male,52,1,3,1,No,1455,122,0,0,NA,15,Recent vehicle
349872,Female,30,1,42,1,Yes,849,152,0,1,NA,18,New vehicle
349899,Male,43,1,25,0,Yes,1766,26,0,1,NA,16,Recent vehicle
349900,Female,30,1,42,1,No,1205,152,1,1,1,38,New vehicle
349911,Female,39,1,50,0,Yes,749,124,1,0,1,9,Recent vehicle
349919,Male,24,1,40,0,Yes,88,160,0,1,NA,4,New vehicle
349922,Male,67,1,14,0,Yes,975,26,0,1,NA,28,Old vehicle
349930,Male,66,1,8,1,No,1547,30,0,1,NA,33,Recent vehicle
349936,Female,27,1,43,1,No,88,152,1,0,0,15,New vehicle
349969,Male,48,1,25,1,No,1050,26,0,1,NA,29,Recent vehicle
349972,Female,22,1,44,0,Yes,1196,152,0,1,NA,34,New vehicle
349978,Male,29,1,24,0,No,847,154,0,0,NA,6,Recent vehicle
349980,Male,52,1,17,0,Yes,1241,152,0,1,NA,43,Recent vehicle
349987,Male,24,1,3,1,No,763,152,1,1,1,22,New vehicle
350003,Male,24,1,50,0,Yes,882,160,1,1,0,21,New vehicle
350009,Female,35,1,25,0,No,1429,26,0,0,NA,29,Recent vehicle
350016,Male,21,1,26,1,No,88,151,0,0,NA,23,New vehicle
350019,Female,23,1,7,1,No,1375,152,1,0,1,27,New vehicle
350024,Male,27,1,25,0,No,1149,151,0,1,NA,31,New vehicle
350030,Male,27,1,40,1,No,88,152,0,1,NA,14,New vehicle
350047,Male,25,1,17,1,No,1179,151,1,1,1,13,New vehicle
350064,Male,31,1,32,0,Yes,88,160,0,1,NA,32,Recent vehicle
350065,Female,75,1,25,0,Yes,983,13,0,1,NA,11,Recent vehicle
350075,Male,30,1,20,1,No,736,152,0,1,NA,37,New vehicle
350084,Female,45,1,43,1,No,898,26,0,0,NA,13,Recent vehicle
350085,Female,25,1,40,1,No,831,152,0,0,NA,14,New vehicle
350088,Female,29,1,31,0,Yes,88,154,1,0,1,13,New vehicle
350092,Male,56,1,25,0,Yes,88,157,0,0,NA,23,Recent vehicle
350093,Female,54,1,45,1,No,1191,7,0,1,NA,31,Recent vehicle
350115,Female,31,1,25,0,Yes,88,122,0,0,NA,11,New vehicle
350128,Male,57,1,25,0,Yes,88,26,0,1,NA,38,Recent vehicle
350135,Male,64,1,49,1,No,916,152,0,0,NA,34,Recent vehicle
350143,Female,39,1,53,1,No,88,122,0,0,NA,8,Recent vehicle
350147,Female,61,1,15,0,Yes,88,26,0,0,NA,26,Recent vehicle
350152,Male,30,1,23,1,No,555,152,1,1,1,4,New vehicle
350157,Female,55,1,25,1,No,1108,26,1,0,1,9,Recent vehicle
350171,Male,57,1,25,0,Yes,1220,26,1,0,1,28,Recent vehicle
350176,Female,30,1,20,1,No,1024,152,0,0,NA,17,New vehicle
350194,Female,19,1,19,0,Yes,1044,152,0,1,NA,2,New vehicle
350212,Female,55,1,42,0,Yes,1171,124,0,1,NA,17,Recent vehicle
350218,Male,26,1,17,1,No,88,152,1,0,0,32,New vehicle
350236,Male,65,1,17,0,No,1089,26,1,1,1,23,Recent vehicle
350252,Female,26,1,28,1,No,1034,152,0,0,NA,39,New vehicle
350254,Female,21,1,44,1,No,1113,152,0,1,NA,35,New vehicle
350263,Male,70,1,25,0,No,1762,124,0,0,NA,11,Recent vehicle
350295,Female,41,1,25,1,No,88,124,0,1,NA,19,Recent vehicle
350296,Female,65,1,24,0,No,1337,26,0,1,NA,4,Recent vehicle
350297,Female,18,1,25,0,Yes,88,124,0,0,NA,8,Recent vehicle
350298,Male,33,1,37,1,No,1901,152,0,1,NA,8,Recent vehicle
350307,Male,41,1,25,0,Yes,1364,124,0,1,NA,20,Recent vehicle
350313,Male,53,1,44,0,Yes,88,146,0,0,NA,11,Recent vehicle
350318,Male,76,1,51,0,Yes,929,26,0,1,NA,12,Recent vehicle
350320,Female,46,1,7,1,No,905,124,0,1,NA,38,Recent vehicle
350327,Male,46,1,22,1,No,88,98,0,1,NA,33,Recent vehicle
350332,Male,21,1,24,1,No,1674,152,0,1,NA,17,New vehicle
350336,Female,67,1,25,0,Yes,1272,122,1,1,0,5,Recent vehicle
350354,Female,21,1,13,0,Yes,88,152,0,1,NA,1,New vehicle
350366,Female,47,1,25,0,Yes,1822,163,0,0,NA,12,Recent vehicle
350379,Male,76,1,45,0,Yes,2092,7,1,0,1,20,Old vehicle
350382,Male,48,1,25,1,No,975,26,1,1,1,7,Recent vehicle
350403,Male,65,1,24,0,Yes,1116,124,0,0,NA,10,Recent vehicle
350405,Male,50,1,25,0,Yes,1453,124,0,0,NA,27,Recent vehicle
350409,Male,26,1,12,1,No,1498,152,0,0,NA,23,New vehicle
350435,Male,41,1,47,0,Yes,1097,26,0,0,NA,38,Recent vehicle
350438,Female,55,1,45,0,Yes,907,124,0,1,NA,25,Recent vehicle
350441,Male,30,1,25,0,Yes,1447,26,0,0,NA,36,New vehicle
350464,Male,71,1,7,0,Yes,88,26,0,1,NA,35,Recent vehicle
350475,Male,37,1,45,0,Yes,1073,124,0,1,NA,24,Recent vehicle
350478,Male,42,1,45,1,No,741,26,0,0,NA,28,Recent vehicle
350479,Female,22,1,50,1,No,1151,152,0,0,NA,24,New vehicle
350486,Female,31,1,8,1,No,1185,152,1,0,1,25,New vehicle
350499,Male,18,1,46,1,Yes,1084,160,0,0,NA,15,New vehicle
350516,Female,65,1,25,0,Yes,1178,124,0,0,NA,23,Recent vehicle
350519,Male,24,1,45,0,Yes,1733,152,1,0,1,21,New vehicle
350523,Female,24,1,25,1,No,1019,152,0,0,NA,15,New vehicle
350534,Male,28,1,4,0,Yes,996,152,0,0,NA,20,New vehicle
350540,Female,20,1,25,1,No,1503,152,0,0,NA,39,New vehicle
350550,Male,38,1,24,0,Yes,1034,124,1,0,1,37,Recent vehicle
350561,Male,19,1,3,1,No,1420,152,0,1,NA,14,New vehicle
350566,Male,45,1,20,0,No,1149,124,1,1,1,14,Recent vehicle
350589,Female,40,1,6,0,Yes,88,157,0,1,NA,18,Recent vehicle
350593,Male,47,1,45,0,Yes,1610,124,0,0,NA,32,Recent vehicle
350608,Male,18,1,7,0,Yes,874,124,0,1,NA,36,Recent vehicle
350624,Male,44,1,18,0,Yes,1068,124,0,0,NA,10,Recent vehicle
350644,Female,25,1,3,1,No,691,152,0,0,NA,42,New vehicle
350650,Female,56,1,25,1,No,1477,124,0,1,NA,9,Recent vehicle
350670,Male,43,1,3,1,No,1000,124,1,1,1,7,Recent vehicle
350687,Male,34,1,5,0,Yes,88,124,0,1,NA,17,Recent vehicle
350689,Male,55,1,7,1,No,88,152,0,0,NA,7,Recent vehicle
350702,Female,53,1,25,0,Yes,1472,26,0,1,NA,24,Recent vehicle
350706,Female,30,1,47,1,No,857,152,0,0,NA,25,New vehicle
350707,Female,68,1,44,0,Yes,1439,26,1,0,0,29,Recent vehicle
350714,Female,25,1,29,0,Yes,853,160,1,1,1,34,New vehicle
350744,Male,52,1,45,0,No,2130,26,0,0,NA,13,Recent vehicle
350755,Male,34,1,25,0,No,1576,154,0,1,NA,23,Recent vehicle
350757,Female,33,1,25,0,Yes,1368,125,0,0,NA,15,Recent vehicle
350758,Female,75,1,25,0,Yes,958,26,0,1,NA,37,Recent vehicle
350766,Male,33,1,38,1,No,1654,152,0,1,NA,40,New vehicle
350773,Male,67,1,25,1,No,1531,26,0,0,NA,17,Recent vehicle
350778,Male,27,1,44,0,Yes,1408,152,1,1,1,10,New vehicle
350783,Male,54,1,9,0,No,88,124,0,0,NA,26,Recent vehicle
350797,Male,78,1,35,1,No,1382,26,0,0,NA,27,Recent vehicle
350812,Male,60,1,25,0,Yes,2317,124,1,1,1,23,Recent vehicle
350829,Male,29,1,45,0,Yes,1481,26,0,1,NA,24,New vehicle
350841,Female,20,1,17,1,No,1217,152,1,1,1,7,New vehicle
350852,Female,24,1,24,0,Yes,871,152,1,0,1,18,New vehicle
350858,Male,43,1,3,1,No,1458,124,0,0,NA,18,Recent vehicle
350862,Male,37,1,39,0,Yes,88,124,1,0,1,40,Recent vehicle
350883,Male,42,1,25,0,Yes,1100,124,0,1,NA,4,Recent vehicle
350903,Female,23,1,3,1,No,1096,152,0,0,NA,20,New vehicle
